0 -1094.41 0.800014
0.00618 -nan -nan
0.00621 -nan -nan
0.00624 -nan -nan
0.00627 -nan -nan
0.0063 -nan -nan
0.00633 -nan -nan
0.00636 -nan -nan
0.00639 -nan -nan
0.00642 -nan -nan
0.00645 -nan -nan
0.00648 -nan -nan
0.00651 -nan -nan
0.00654 -nan -nan
0.00657 -nan -nan
0.0066 -nan -nan
0.00663 -nan -nan
0.00666 -nan -nan
0.00669 -nan -nan
0.00672 -nan -nan
0.00675 -nan -nan
0.00678 -nan -nan
0.00681 -nan -nan
0.00684 -nan -nan
0.00687 -nan -nan
0.0069 -nan -nan
0.00693 -nan -nan
0.00696 -nan -nan
0.00699 -nan -nan
0.00702 -nan -nan
0.00705 -nan -nan
0.00708 -nan -nan
0.00711 -nan -nan
0.00714 -nan -nan
0.00717 -nan -nan
0.0072 -nan -nan
0.00723 -nan -nan
0.00726 -nan -nan
0.00729 -nan -nan
0.00732 -nan -nan
0.00735 -nan -nan
0.00738 -nan -nan
0.00741 -nan -nan
0.00744 -nan -nan
0.00747 -nan -nan
0.0075 -nan -nan
0.00753 -nan -nan
0.00756 -nan -nan
0.00759 -nan -nan
0.00762 -nan -nan
0.00765 -nan -nan
0.00768 -nan -nan
0.00771 -nan -nan
0.00774 -nan -nan
0.00777 -nan -nan
0.0078 -nan -nan
0.00783 -nan -nan
0.00786 -nan -nan
0.00789 -nan -nan
0.00792 -nan -nan
0.00795 -nan -nan
0.00798 -nan -nan
0.00801 -nan -nan
0.00804 -nan -nan
0.00807 -nan -nan
0.0081 -nan -nan
0.00813 -nan -nan
0.00816 -nan -nan
0.00819 -nan -nan
0.00822 -nan -nan
0.00825 -nan -nan
0.00828 -nan -nan
0.00831 -nan -nan
0.00834 -nan -nan
0.00837 -nan -nan
0.0084 -nan -nan
0.00843 -nan -nan
0.00846 -nan -nan
0.00849 -nan -nan
0.00852 -nan -nan
0.00855 -nan -nan
0.00858 -nan -nan
0.00861 -nan -nan
0.00864 -nan -nan
0.00867 -nan -nan
0.0087 -nan -nan
0.00873 -nan -nan
0.00876 -nan -nan
0.00879 -nan -nan
0.00882 -nan -nan
0.00885 -nan -nan
0.00888 -nan -nan
0.00891 -nan -nan
0.00894 -nan -nan
0.00897 -nan -nan
0.009 -nan -nan
0.00903 -nan -nan
0.00906 -nan -nan
0.00909 -nan -nan
0.00912 -nan -nan
0.00915 -nan -nan
0.00918 -nan -nan
0.00921 -nan -nan
0.00924 -nan -nan
0.00927 -nan -nan
0.0093 -nan -nan
0.00933 -nan -nan
0.00936 -nan -nan
0.00939 -nan -nan
0.00942 -nan -nan
0.00945 -nan -nan
0.00948 -nan -nan
0.00951 -nan -nan
0.00954 -nan -nan
0.00957 -nan -nan
0.0096 -nan -nan
0.00963 -nan -nan
0.00966 -nan -nan
0.00969 -nan -nan
0.00972 -nan -nan
0.00975 -nan -nan
0.00978 -nan -nan
0.00981 -nan -nan
0.00984 -nan -nan
0.00987 -nan -nan
0.0099 -nan -nan
0.00993 -nan -nan
0.00996 -nan -nan
0.00999 -nan -nan
0.01002 -nan -nan
0.01005 -nan -nan
0.01008 -nan -nan
0.01011 -nan -nan
0.01014 -nan -nan
0.01017 -nan -nan
0.0102 -nan -nan
0.01023 -nan -nan
0.01026 -nan -nan
0.01029 -nan -nan
0.01032 -nan -nan
0.01035 -nan -nan
0.01038 -nan -nan
0.01041 -nan -nan
0.01044 -nan -nan
0.01047 -nan -nan
0.0105 -nan -nan
0.01053 -nan -nan
0.01056 -nan -nan
0.01059 -nan -nan
0.01062 -nan -nan
0.01065 -nan -nan
0.01068 -nan -nan
0.01071 -nan -nan
0.01074 -nan -nan
0.01077 -nan -nan
0.0108 -nan -nan
0.01083 -nan -nan
0.01086 -nan -nan
0.01089 -nan -nan
0.01092 -nan -nan
0.01095 -nan -nan
0.01098 -nan -nan
0.01101 -nan -nan
0.01104 -nan -nan
0.01107 -nan -nan
0.0111 -nan -nan
0.01113 -nan -nan
0.01116 -nan -nan
0.01119 -nan -nan
0.01122 -nan -nan
0.01125 -nan -nan
0.01128 -nan -nan
0.01131 -nan -nan
0.01134 -nan -nan
0.01137 -nan -nan
0.0114 -nan -nan
0.01143 -nan -nan
0.01146 -nan -nan
0.01149 -nan -nan
0.01152 -nan -nan
0.01155 -nan -nan
0.01158 -nan -nan
0.01161 -nan -nan
0.01164 -nan -nan
0.01167 -nan -nan
0.0117 -nan -nan
0.01173 -nan -nan
0.01176 -nan -nan
0.01179 -nan -nan
0.01182 -nan -nan
0.01185 -nan -nan
0.01188 -nan -nan
0.01191 -nan -nan
0.01194 -nan -nan
0.01197 -nan -nan
0.012 -nan -nan
0.01203 -nan -nan
0.01206 -nan -nan
0.01209 -nan -nan
0.01212 -nan -nan
0.01215 -nan -nan
0.01218 -nan -nan
0.01221 -nan -nan
0.01224 -nan -nan
0.01227 -nan -nan
0.0123 -nan -nan
0.01233 -nan -nan
0.01236 -nan -nan
0.01239 -nan -nan
0.01242 -nan -nan
0.01245 -nan -nan
0.01248 -nan -nan
0.01251 -nan -nan
0.01254 -nan -nan
0.01257 -nan -nan
0.0126 -nan -nan
0.01263 -nan -nan
0.01266 -nan -nan
0.01269 -nan -nan
0.01272 -nan -nan
0.01275 -nan -nan
0.01278 -nan -nan
0.01281 -nan -nan
0.01284 -nan -nan
0.01287 -nan -nan
0.0129 -nan -nan
0.01293 -nan -nan
0.01296 -nan -nan
0.01299 -nan -nan
0.01302 -nan -nan
0.01305 -nan -nan
0.01308 -nan -nan
0.01311 -nan -nan
0.01314 -nan -nan
0.01317 -nan -nan
0.0132 -nan -nan
0.01323 -nan -nan
0.01326 -nan -nan
0.01329 -nan -nan
0.01332 -nan -nan
0.01335 -nan -nan
0.01338 -nan -nan
0.01341 -nan -nan
0.01344 -nan -nan
0.01347 -nan -nan
0.0135 -nan -nan
0.01353 -nan -nan
0.01356 -nan -nan
0.01359 -nan -nan
0.01362 -nan -nan
0.01365 -nan -nan
0.01368 -nan -nan
0.01371 -nan -nan
0.01374 -nan -nan
0.01377 -nan -nan
0.0138 -nan -nan
0.01383 -nan -nan
0.01386 -nan -nan
0.01389 -nan -nan
0.01392 -nan -nan
0.01395 -nan -nan
0.01398 -nan -nan
0.01401 -nan -nan
0.01404 -nan -nan
0.01407 -nan -nan
0.0141 -nan -nan
0.01413 -nan -nan
0.01416 -nan -nan
0.01419 -nan -nan
0.01422 -nan -nan
0.01425 -nan -nan
0.01428 -nan -nan
0.01431 -nan -nan
0.01434 -nan -nan
0.01437 -nan -nan
0.0144 -nan -nan
0.01443 -nan -nan
0.01446 -nan -nan
0.01449 -nan -nan
0.01452 -nan -nan
0.01455 -nan -nan
0.01458 -nan -nan
0.01461 -nan -nan
0.01464 -nan -nan
0.01467 -nan -nan
0.0147 -nan -nan
0.01473 -nan -nan
0.01476 -nan -nan
0.01479 -nan -nan
0.01482 -nan -nan
0.01485 -nan -nan
0.01488 -nan -nan
0.01491 -nan -nan
0.01494 -nan -nan
0.01497 -nan -nan
0.015 -nan -nan
0.01503 -nan -nan
0.01506 -nan -nan
0.01509 -nan -nan
0.01512 -nan -nan
0.01515 -nan -nan
0.01518 -nan -nan
0.01521 -nan -nan
0.01524 -nan -nan
0.01527 -nan -nan
0.0153 -nan -nan
0.01533 -nan -nan
0.01536 -nan -nan
0.01539 -nan -nan
0.01542 -nan -nan
0.01545 -nan -nan
0.01548 -nan -nan
0.01551 -nan -nan
0.01554 -nan -nan
0.01557 -nan -nan
0.0156 -nan -nan
0.01563 -nan -nan
0.01566 -nan -nan
0.01569 -nan -nan
0.01572 -nan -nan
0.01575 -nan -nan
0.01578 -nan -nan
0.01581 -nan -nan
0.01584 -nan -nan
0.01587 -nan -nan
0.0159 -nan -nan
0.01593 -nan -nan
0.01596 -nan -nan
0.01599 -nan -nan
0.01602 -nan -nan
0.01605 -nan -nan
0.01608 -nan -nan
0.01611 -nan -nan
0.01614 -nan -nan
0.01617 -nan -nan
0.0162 -nan -nan
0.01623 -nan -nan
0.01626 -nan -nan
0.01629 -nan -nan
0.01632 -nan -nan
0.01635 -nan -nan
0.01638 -nan -nan
0.01641 -nan -nan
0.01644 -nan -nan
0.01647 -nan -nan
0.0165 -nan -nan
0.01653 -nan -nan
0.01656 -nan -nan
0.01659 -nan -nan
0.01662 -nan -nan
0.01665 -nan -nan
0.01668 -nan -nan
0.01671 -nan -nan
0.01674 -nan -nan
0.01677 -nan -nan
0.0168 -nan -nan
0.01683 -nan -nan
0.01686 -nan -nan
0.01689 -nan -nan
0.01692 -nan -nan
0.01695 -nan -nan
0.01698 -nan -nan
0.01701 -nan -nan
0.01704 -nan -nan
0.01707 -nan -nan
0.0171 -nan -nan
0.01713 -nan -nan
0.01716 -nan -nan
0.01719 -nan -nan
0.01722 -nan -nan
0.01725 -nan -nan
0.01728 -nan -nan
0.01731 -nan -nan
0.01734 -nan -nan
0.01737 -nan -nan
0.0174 -nan -nan
0.01743 -nan -nan
0.01746 -nan -nan
0.01749 -nan -nan
0.01752 -nan -nan
0.01755 -nan -nan
0.01758 -nan -nan
0.01761 -nan -nan
0.01764 -nan -nan
0.01767 -nan -nan
0.0177 -nan -nan
0.01773 -nan -nan
0.01776 -nan -nan
0.01779 -nan -nan
0.01782 -nan -nan
0.01785 -nan -nan
0.01788 -nan -nan
0.01791 -nan -nan
0.01794 -nan -nan
0.01797 -nan -nan
0.018 -nan -nan
0.01803 -nan -nan
0.01806 -nan -nan
0.01809 -nan -nan
0.01812 -nan -nan
0.01815 -nan -nan
0.01818 -nan -nan
0.01821 -nan -nan
0.01824 -nan -nan
0.01827 -nan -nan
0.0183 -nan -nan
0.01833 -nan -nan
0.01836 -nan -nan
0.01839 -nan -nan
0.01842 -nan -nan
0.01845 -nan -nan
0.01848 -nan -nan
0.01851 -nan -nan
0.01854 -nan -nan
0.01857 -nan -nan
0.0186 -nan -nan
0.01863 -nan -nan
0.01866 -nan -nan
0.01869 -nan -nan
0.01872 -nan -nan
0.01875 -nan -nan
0.01878 -nan -nan
0.01881 -nan -nan
0.01884 -nan -nan
0.01887 -nan -nan
0.0189 -nan -nan
0.01893 -nan -nan
0.01896 -nan -nan
0.01899 -nan -nan
0.01902 -nan -nan
0.01905 -nan -nan
0.01908 -nan -nan
0.01911 -nan -nan
0.01914 -nan -nan
0.01917 -nan -nan
0.0192 -nan -nan
0.01923 -nan -nan
0.01926 -nan -nan
0.01929 -nan -nan
0.01932 -nan -nan
0.01935 -nan -nan
0.01938 -nan -nan
0.01941 -nan -nan
0.01944 -nan -nan
0.01947 -nan -nan
0.0195 -nan -nan
0.01953 -nan -nan
0.01956 -nan -nan
0.01959 -nan -nan
0.01962 -nan -nan
0.01965 -nan -nan
0.01968 -nan -nan
0.01971 -nan -nan
0.01974 -nan -nan
0.01977 -nan -nan
0.0198 -nan -nan
0.01983 -nan -nan
0.01986 -nan -nan
0.01989 -nan -nan
0.01992 -nan -nan
0.01995 -nan -nan
0.01998 -nan -nan
0.02001 -nan -nan
0.02004 -nan -nan
0.02007 -nan -nan
0.0201 -nan -nan
0.02013 -nan -nan
0.02016 -nan -nan
0.02019 -nan -nan
0.02022 -nan -nan
0.02025 -nan -nan
0.02028 -nan -nan
0.02031 -nan -nan
0.02034 -nan -nan
0.02037 -nan -nan
0.0204 -nan -nan
0.02043 -nan -nan
0.02046 -nan -nan
0.02049 -nan -nan
0.02052 -nan -nan
0.02055 -nan -nan
0.02058 -nan -nan
0.02061 -nan -nan
0.02064 -nan -nan
0.02067 -nan -nan
0.0207 -nan -nan
0.02073 -nan -nan
0.02076 -nan -nan
0.02079 -nan -nan
0.02082 -nan -nan
0.02085 -nan -nan
0.02088 -nan -nan
0.02091 -nan -nan
0.02094 -nan -nan
0.02097 -nan -nan
0.021 -nan -nan
0.02103 -nan -nan
0.02106 -nan -nan
0.02109 -nan -nan
0.02112 -nan -nan
0.02115 -nan -nan
0.02118 -nan -nan
0.02121 -nan -nan
0.02124 -nan -nan
0.02127 -nan -nan
0.0213 -nan -nan
0.02133 -nan -nan
0.02136 -nan -nan
0.02139 -nan -nan
0.02142 -nan -nan
0.02145 -nan -nan
0.02148 -nan -nan
0.02151 -nan -nan
0.02154 -nan -nan
0.02157 -nan -nan
0.0216 -nan -nan
0.02163 -nan -nan
0.02166 -nan -nan
0.02169 -nan -nan
0.02172 -nan -nan
0.02175 -nan -nan
0.02178 -nan -nan
0.02181 -nan -nan
0.02184 -nan -nan
0.02187 -nan -nan
0.0219 -nan -nan
0.02193 -nan -nan
0.02196 -nan -nan
0.02199 -nan -nan
0.02202 -nan -nan
0.02205 -nan -nan
0.02208 -nan -nan
0.02211 -nan -nan
0.02214 -nan -nan
0.02217 -nan -nan
0.0222 -nan -nan
0.02223 -nan -nan
0.02226 -nan -nan
0.02229 -nan -nan
0.02232 -nan -nan
0.02235 -nan -nan
0.02238 -nan -nan
0.02241 -nan -nan
0.02244 -nan -nan
0.02247 -nan -nan
0.0225 -nan -nan
0.02253 -nan -nan
0.02256 -nan -nan
0.02259 -nan -nan
0.02262 -nan -nan
0.02265 -nan -nan
0.02268 -nan -nan
0.02271 -nan -nan
0.02274 -nan -nan
0.02277 -nan -nan
0.0228 -nan -nan
0.02283 -nan -nan
0.02286 -nan -nan
0.02289 -nan -nan
0.02292 -nan -nan
0.02295 -nan -nan
0.02298 -nan -nan
0.02301 -nan -nan
0.02304 -nan -nan
0.02307 -nan -nan
0.0231 -nan -nan
0.02313 -nan -nan
0.02316 -nan -nan
0.02319 -nan -nan
0.02322 -nan -nan
0.02325 -nan -nan
0.02328 -nan -nan
0.02331 -nan -nan
0.02334 -nan -nan
0.02337 -nan -nan
0.0234 -nan -nan
0.02343 -nan -nan
0.02346 -nan -nan
0.02349 -nan -nan
0.02352 -nan -nan
0.02355 -nan -nan
0.02358 -nan -nan
0.02361 -nan -nan
0.02364 -nan -nan
0.02367 -nan -nan
0.0237 -nan -nan
0.02373 -nan -nan
0.02376 -nan -nan
0.02379 -nan -nan
0.02382 -nan -nan
0.02385 -nan -nan
0.02388 -nan -nan
0.02391 -nan -nan
0.02394 -nan -nan
0.02397 -nan -nan
0.024 -nan -nan
0.02403 -nan -nan
0.02406 -nan -nan
0.02409 -nan -nan
0.02412 -nan -nan
0.02415 -nan -nan
0.02418 -nan -nan
0.02421 -nan -nan
0.02424 -nan -nan
0.02427 -nan -nan
0.0243 -nan -nan
0.02433 -nan -nan
0.02436 -nan -nan
0.02439 -nan -nan
0.02442 -nan -nan
0.02445 -nan -nan
0.02448 -nan -nan
0.02451 -nan -nan
0.02454 -nan -nan
0.02457 -nan -nan
0.0246 -nan -nan
0.02463 -nan -nan
0.02466 -nan -nan
0.02469 -nan -nan
0.02472 -nan -nan
0.02475 -nan -nan
0.02478 -nan -nan
0.02481 -nan -nan
0.02484 -nan -nan
0.02487 -nan -nan
0.0249 -nan -nan
0.02493 -nan -nan
0.02496 -nan -nan
0.02499 -nan -nan
0.02502 -nan -nan
0.02505 -nan -nan
0.02508 -nan -nan
0.02511 -nan -nan
0.02514 -nan -nan
0.02517 -nan -nan
0.0252 -nan -nan
0.02523 -nan -nan
0.02526 -nan -nan
0.02529 -nan -nan
0.02532 -nan -nan
0.02535 -nan -nan
0.02538 -nan -nan
0.02541 -nan -nan
0.02544 -nan -nan
0.02547 -nan -nan
0.0255 -nan -nan
0.02553 -nan -nan
0.02556 -nan -nan
0.02559 -nan -nan
0.02562 -nan -nan
0.02565 -nan -nan
0.02568 -nan -nan
0.02571 -nan -nan
0.02574 -nan -nan
0.02577 -nan -nan
0.0258 -nan -nan
0.02583 -nan -nan
0.02586 -nan -nan
0.02589 -nan -nan
0.02592 -nan -nan
0.02595 -nan -nan
0.02598 -nan -nan
0.02601 -nan -nan
0.02604 -nan -nan
0.02607 -nan -nan
0.0261 -nan -nan
0.02613 -nan -nan
0.02616 -nan -nan
0.02619 -nan -nan
0.02622 -nan -nan
0.02625 -nan -nan
0.02628 -nan -nan
0.02631 -nan -nan
0.02634 -nan -nan
0.02637 -nan -nan
0.0264 -nan -nan
0.02643 -nan -nan
0.02646 -nan -nan
0.02649 -nan -nan
0.02652 -nan -nan
0.02655 -nan -nan
0.02658 -nan -nan
0.02661 -nan -nan
0.02664 -nan -nan
0.02667 -nan -nan
0.0267 -nan -nan
0.02673 -nan -nan
0.02676 -nan -nan
0.02679 -nan -nan
0.02682 -nan -nan
0.02685 -nan -nan
0.02688 -nan -nan
0.02691 -nan -nan
0.02694 -nan -nan
0.02697 -nan -nan
0.027 -nan -nan
0.02703 -nan -nan
0.02706 -nan -nan
0.02709 -nan -nan
0.02712 -nan -nan
0.02715 -nan -nan
0.02718 -nan -nan
0.02721 -nan -nan
0.02724 -nan -nan
0.02727 -nan -nan
0.0273 -nan -nan
0.02733 -nan -nan
0.02736 -nan -nan
0.02739 -nan -nan
0.02742 -nan -nan
0.02745 -nan -nan
0.02748 -nan -nan
0.02751 -nan -nan
0.02754 -nan -nan
0.02757 -nan -nan
0.0276 -nan -nan
0.02763 -nan -nan
0.02766 -nan -nan
0.02769 -nan -nan
0.02772 -nan -nan
0.02775 -nan -nan
0.02778 -nan -nan
0.02781 -nan -nan
0.02784 -nan -nan
0.02787 -nan -nan
0.0279 -nan -nan
0.02793 -nan -nan
0.02796 -nan -nan
0.02799 -nan -nan
0.02802 -nan -nan
0.02805 -nan -nan
0.02808 -nan -nan
0.02811 -nan -nan
0.02814 -nan -nan
0.02817 -nan -nan
0.0282 -nan -nan
0.02823 -nan -nan
0.02826 -nan -nan
0.02829 -nan -nan
0.02832 -nan -nan
0.02835 -nan -nan
0.02838 -nan -nan
0.02841 -nan -nan
0.02844 -nan -nan
0.02847 -nan -nan
0.0285 -nan -nan
0.02853 -nan -nan
0.02856 -nan -nan
0.02859 -nan -nan
0.02862 -nan -nan
0.02865 -nan -nan
0.02868 -nan -nan
0.02871 -nan -nan
0.02874 -nan -nan
0.02877 -nan -nan
0.0288 -nan -nan
0.02883 -nan -nan
0.02886 -nan -nan
0.02889 -nan -nan
0.02892 -nan -nan
0.02895 -nan -nan
0.02898 -nan -nan
0.02901 -nan -nan
0.02904 -nan -nan
0.02907 -nan -nan
0.0291 -nan -nan
0.02913 -nan -nan
0.02916 -nan -nan
0.02919 -nan -nan
0.02922 -nan -nan
0.02925 -nan -nan
0.02928 -nan -nan
0.02931 -nan -nan
0.02934 -nan -nan
0.02937 -nan -nan
0.0294 -nan -nan
0.02943 -nan -nan
0.02946 -nan -nan
0.02949 -nan -nan
0.02952 -nan -nan
0.02955 -nan -nan
0.02958 -nan -nan
0.02961 -nan -nan
0.02964 -nan -nan
0.02967 -nan -nan
0.0297 -nan -nan
0.02973 -nan -nan
0.02976 -nan -nan
0.02979 -nan -nan
0.02982 -nan -nan
0.02985 -nan -nan
0.02988 -nan -nan
0.02991 -nan -nan
0.02994 -nan -nan
0.02997 -nan -nan
